4504,Loan,Inactive,2021-12-06,2024-09-09,1077.87
4505,Loan,Closed,2018-03-11,,29773.59
4506,Savings,Inactive,2019-09-28,2025-10-28,29974.22
4507,Investment,Active,2025-05-22,2025-06-05,1886.83
4508,Investment,Closed,2021-06-12,,26902.0
4509,Overdraft,Inactive,2021-05-04,,35425.91
4510,Loan,Inactive,2017-06-13,,14915.59
4511,Savings,Active,2023-10-30,2024-11-06,20885.26
4512,Loan,Active,2016-08-09,,41303.59
4513,Loan,Closed,2019-08-11,,38698.72
4514,Savings,Closed,2022-08-17,,46911.82
4515,Investment,Closed,2023-08-18,,33080.34
4516,Checking,Inactive,2025-04-18,,12297.02
4517,Overdraft,Closed,2016-07-07,2023-06-13,21273.83
4518,Savings,Closed,2020-01-15,2023-10-09,1968.36
4519,Overdraft,Inactive,2018-01-08,,35795.47
4520,Investment,Active,2016-08-02,,24043.51
4521,Overdraft,Active,2016-03-21,,34861.74
4522,Investment,Inactive,2016-05-15,,44527.32
4523,Checking,Inactive,2019-06-23,,19609.47
4524,Investment,Active,2020-08-31,,34663.32
4525,Credit Card,Closed,2022-11-23,2024-07-23,24837.08
4526,Savings,Active,2016-11-23,2026-01-19,3939.52
4527,Overdraft,Closed,2023-10-24,2025-09-30,46992.96
4528,Investment,Closed,2019-04-12,,28711.33
4529,Credit Card,Closed,2018-05-08,,19585.12
4530,Loan,Closed,2023-08-30,,3081.5
4531,Checking,Closed,2025-10-05,,1829.03
4532,Overdraft,Inactive,2016-12-21,,14368.87
4533,Overdraft,Inactive,2020-06-05,,10925.9
4534,Overdraft,Active,2024-04-16,,18642.88
4535,Savings,Inactive,2024-03-30,,34061.01
4536,Investment,Closed,2018-07-30,2021-10-03,16653.49
4537,Investment,Active,2018-12-19,2025-06-21,3783.59
4538,Credit Card,Active,2021-03-19,,13063.23
4539,Overdraft,Active,2016-11-28,,5403.35
4540,Investment,Active,2023-08-18,,14941.34
4541,Savings,Closed,2019-09-11,,45032.55
4542,Checking,Active,2025-08-05,,6267.85
4543,Investment,Closed,2016-05-01,2017-02-19,35587.65
4544,Loan,Active,2023-07-19,2024-04-29,42807.29
4545,Investment,Active,2018-10-25,,46226.86
4546,Savings,Closed,2020-04-10,2022-09-17,26690.06
4547,Overdraft,Inactive,2019-11-29,2025-01-20,12145.6
4548,Checking,Inactive,2019-04-12,2022-12-17,19193.47
4549,Loan,Active,2018-04-26,,29381.78
4550,Overdraft,Inactive,2023-05-19,2024-07-30,9645.79
4551,Loan,Active,2023-03-30,,25018.74
4552,Investment,Active,2022-11-20,,5237.32
4553,Overdraft,Active,2024-08-15,,40411.49
4554,Credit Card,Active,2025-10-06,,6822.83
4555,Savings,Closed,2022-10-06,,35719.73
4556,Overdraft,Active,2021-05-13,2022-10-06,25519.88
4557,Checking,Active,2021-05-03,2023-01-22,14895.05
4558,Investment,Closed,2017-10-24,,16476.31
4559,Credit Card,Active,2022-09-19,,25361.84
4560,Savings,Closed,2017-04-01,,8808.13
4561,Investment,Active,2019-05-26,,46542.32
4562,Credit Card,Active,2025-10-06,,35757.48
4563,Loan,Closed,2019-08-21,,35662.76
4564,Investment,Active,2024-11-19,,8825.91
4565,Savings,Inactive,2024-06-17,,17434.0
4566,Savings,Closed,2022-07-17,2025-02-14,37738.57
4567,Checking,Inactive,2025-09-13,,42958.42
4568,Investment,Closed,2022-06-16,,39259.44
4569,Loan,Inactive,2016-08-19,,3862.33
4570,Credit Card,Active,2022-01-20,,16470.26
4571,Savings,Closed,2018-06-15,,19831.87
4572,Savings,Closed,2025-02-07,2025-02-12,15682.67
4573,Savings,Inactive,2025-11-14,2025-12-26,11501.93
4574,Investment,Inactive,2022-04-14,,40646.63
4575,Checking,Closed,2022-03-07,2023-02-07,7837.5
4576,Loan,Closed,2022-04-17,,6335.24
4577,Loan,Closed,2024-02-23,2025-08-24,36736.8
4578,Loan,Active,2025-10-15,,19204.7
4579,Savings,Closed,2023-11-01,,38724.39
4580,Credit Card,Inactive,2016-04-08,,5742.34
4581,Savings,Inactive,2019-09-06,2025-09-23,24954.49
4582,Savings,Closed,2022-09-09,,13414.22
4583,Loan,Active,2019-11-23,2020-04-26,31871.87
4584,Loan,Closed,2018-03-05,2020-01-07,25329.77
4585,Loan,Inactive,2017-08-24,,32029.59
4586,Overdraft,Closed,2021-10-04,,38116.36
4587,Investment,Closed,2023-09-25,2025-01-25,12672.57
4588,Savings,Inactive,2022-12-16,2024-01-27,17300.47
4589,Credit Card,Inactive,2025-01-28,,17768.57
4590,Loan,Active,2016-02-14,,19318.21
4591,Checking,Closed,2019-06-24,2021-08-25,7028.67
4592,Investment,Active,2016-05-01,2023-01-08,1815.29
4593,Savings,Inactive,2022-09-08,2025-10-04,3621.56
4594,Loan,Closed,2021-07-28,,43133.62
4595,Loan,Active,2025-12-18,2026-01-19,2260.3
4596,Overdraft,Inactive,2020-10-17,,39945.61
4597,Checking,Closed,2018-04-28,,14297.83
4598,Credit Card,Active,2020-06-15,,11422.78
4599,Investment,Closed,2020-03-23,2023-05-06,3240.23
4600,Overdraft,Inactive,2021-04-02,2024-12-07,45014.68
4601,Credit Card,Closed,2025-11-21,,7256.74
4602,Overdraft,Closed,2020-10-23,,33067.13
4603,Loan,Closed,2019-08-03,,39513.74
4604,Credit Card,Active,2020-11-26,2024-01-14,16823.06
4605,Savings,Inactive,2016-04-17,2022-04-09,10416.42
4606,Loan,Inactive,2022-01-06,,45056.7
4607,Overdraft,Closed,2025-08-22,,21353.94
4608,Checking,Inactive,2017-03-25,2025-08-02,31510.51
4609,Checking,Inactive,2023-08-10,2025-10-20,7782.7
4610,Investment,Closed,2017-03-28,,34884.16
4611,Overdraft,Active,2020-12-10,,38554.11
4612,Loan,Inactive,2018-03-14,2021-10-04,46610.41
4613,Checking,Closed,2024-11-28,,12035.31
4614,Savings,Active,2021-07-01,,12227.19
4615,Overdraft,Active,2024-07-31,,2709.72
4616,Loan,Closed,2017-10-11,2023-08-15,11486.0
4617,Savings,Inactive,2022-09-06,,4867.76
4618,Credit Card,Closed,2025-08-25,,33305.54
4619,Savings,Inactive,2021-10-12,,43167.36
4620,Credit Card,Active,2016-07-21,2020-08-19,13800.73
4621,Checking,Active,2023-11-23,,20024.88
4622,Loan,Active,2025-07-30,,43695.7
4623,Loan,Active,2019-05-06,,24600.38
4624,Overdraft,Inactive,2020-05-10,,45671.35
4625,Loan,Closed,2016-03-28,,21774.9
4626,Credit Card,Closed,2019-03-28,,24290.34
4627,Checking,Inactive,2021-12-29,,36648.15
4628,Loan,Active,2017-11-18,,19012.98
4629,Savings,Active,2018-04-20,,40076.94
4630,Overdraft,Active,2025-08-27,,39186.18
4631,Checking,Inactive,2016-04-23,2023-12-16,1969.35
4632,Loan,Closed,2018-08-28,2023-01-18,21980.11
4633,Overdraft,Inactive,2024-04-27,,49457.4
4634,Checking,Active,2021-06-22,,47978.78
4635,Investment,Closed,2024-10-09,,10533.79
4636,Checking,Closed,2020-03-10,,18240.16
4637,Checking,Inactive,2016-12-03,,30404.32
4638,Credit Card,Inactive,2023-09-29,2024-11-21,13620.62
4639,Savings,Active,2019-11-19,,5281.23
4640,Credit Card,Inactive,2017-02-19,,41948.64
4641,Savings,Closed,2019-06-21,,27987.21
4642,Loan,Active,2025-11-26,2026-01-27,47998.12
4643,Investment,Inactive,2021-04-14,,32554.68
4644,Credit Card,Inactive,2019-05-29,,46666.84
4645,Checking,Closed,2020-11-27,2025-07-25,39294.01
4646,Investment,Closed,2024-07-17,2025-10-30,20646.03
4647,Overdraft,Closed,2016-10-10,,18992.54
4648,Overdraft,Closed,2021-12-19,,46023.32
4649,Overdraft,Inactive,2025-01-16,2025-12-18,40599.91
4650,Credit Card,Closed,2024-07-28,2024-10-19,45779.8
4651,Loan,Closed,2021-12-29,,32639.09
4652,Credit Card,Closed,2023-07-20,,16018.39
4653,Loan,Active,2016-09-24,2020-05-12,28324.44
4654,Savings,Active,2020-12-24,,30214.17
4655,Investment,Closed,2021-12-05,,15514.49
4656,Credit Card,Active,2018-08-25,,6521.85
4657,Credit Card,Inactive,2020-08-05,,12943.03
4658,Investment,Closed,2018-07-08,,24415.46
4659,Overdraft,Closed,2021-05-24,2022-08-09,16950.32
4660,Investment,Active,2017-01-08,,47861.76
4661,Savings,Active,2019-06-18,2022-10-21,12103.73
4662,Checking,Active,2019-08-04,2020-10-10,38213.98
4663,Credit Card,Active,2024-01-13,,13106.27
4664,Checking,Closed,2018-05-23,,2711.66
4665,Loan,Active,2016-04-02,,44988.23
4666,Credit Card,Inactive,2017-09-09,2026-01-25,14964.67
4667,Credit Card,Active,2019-01-30,,21833.02
4668,Savings,Active,2018-10-09,,13736.94
4669,Checking,Inactive,2023-05-31,,32.83
4670,Savings,Closed,2024-06-18,,17881.69
4671,Investment,Closed,2021-03-01,,36880.16
4672,Loan,Closed,2018-02-15,,7693.1
4673,Overdraft,Active,2017-06-04,2023-10-16,31864.15
4674,Savings,Closed,2025-06-01,,27711.61
4675,Overdraft,Inactive,2016-04-03,,8560.57
4676,Savings,Active,2025-01-02,2025-01-15,47514.44
4677,Overdraft,Closed,2016-10-03,,26056.28
4678,Savings,Closed,2017-05-07,,23365.91
4679,Overdraft,Inactive,2024-10-13,,39126.18
4680,Credit Card,Active,2021-07-06,,48102.48
4681,Loan,Closed,2017-08-18,,39173.31
4682,Loan,Inactive,2022-01-20,2023-02-23,6786.5
4683,Savings,Inactive,2017-10-04,,41672.8
4684,Loan,Inactive,2024-06-16,,33810.99
4685,Credit Card,Active,2021-04-18,,18443.96
4686,Loan,Active,2022-01-22,,25857.56
4687,Credit Card,Closed,2025-05-01,,13967.69
4688,Loan,Inactive,2021-02-09,,4937.05
4689,Investment,Closed,2025-05-07,,28284.22
4690,Investment,Inactive,2018-02-13,2020-12-07,6084.69
4691,Credit Card,Active,2023-11-29,,44249.48
4692,Loan,Active,2025-07-04,,43993.45
4693,Credit Card,Closed,2016-05-06,,31051.78
4694,Credit Card,Closed,2016-12-25,,41869.2
4695,Investment,Closed,2021-05-03,,40421.51
4696,Credit Card,Active,2023-08-13,2024-06-03,29597.12
4697,Overdraft,Closed,2019-05-07,,29417.38
4698,Credit Card,Closed,2020-07-31,2023-04-24,6727.94
4699,Overdraft,Inactive,2025-03-18,,33722.58
4700,Checking,Inactive,2022-12-21,,28855.56
4701,Checking,Active,2021-12-19,2024-03-09,17071.3
4702,Savings,Inactive,2020-03-05,,22022.27
4703,Savings,Active,2019-10-26,,37756.49
4704,Investment,Closed,2025-08-29,,46057.77
4705,Checking,Active,2022-10-01,,29961.78
4706,Investment,Active,2023-06-02,2025-04-07,9629.68
4707,Overdraft,Closed,2023-12-22,,31554.98
4708,Loan,Closed,2025-08-10,,19253.74
4709,Credit Card,Inactive,2020-09-15,,42738.01
4710,Loan,Closed,2017-10-16,,16372.73
4711,Savings,Inactive,2016-08-06,,25301.43
4712,Investment,Inactive,2023-08-31,2025-09-02,93.43
4713,Loan,Closed,2017-06-24,,36886.94
4714,Savings,Active,2017-04-20,2024-02-01,5825.25
4715,Savings,Closed,2025-02-18,,10533.8
4716,Credit Card,Active,2022-07-14,2024-06-05,15073.44
4717,Overdraft,Inactive,2019-06-09,,21635.26
4718,Savings,Closed,2020-07-11,,36683.5
4719,Overdraft,Closed,2018-09-13,,13513.0
4720,Overdraft,Closed,2020-06-13,2023-12-22,37888.3
4721,Loan,Active,2020-03-10,,14894.64
4722,Credit Card,Inactive,2018-05-10,,4529.45
4723,Investment,Active,2023-05-10,,38506.51
4724,Credit Card,Inactive,2017-11-23,,39564.1
4725,Checking,Closed,2018-05-06,,39454.92
4726,Loan,Active,2016-02-03,,46250.16
4727,Checking,Inactive,2016-09-23,,39525.79
4728,Investment,Active,2021-07-22,,15141.4
4729,Overdraft,Active,2024-10-10,2025-07-18,3362.82
4730,Loan,Active,2020-02-02,,25273.65
4731,Loan,Inactive,2019-12-17,,41659.41
4732,Overdraft,Closed,2024-09-17,,27121.56
4733,Savings,Closed,2017-07-12,,21520.99
4734,Savings,Inactive,2016-05-12,,3957.73
4735,Investment,Closed,2016-03-23,2025-07-13,1828.43
4736,Overdraft,Active,2023-02-06,,13295.23
4737,Loan,Closed,2017-06-19,2023-04-06,39194.71
4738,Checking,Inactive,2018-06-28,,30384.28
4739,Savings,Active,2017-10-28,,32051.96
4740,Savings,Closed,2020-03-07,,45357.1
4741,Investment,Active,2018-02-07,,30178.89
4742,Credit Card,Active,2021-05-15,,49549.24
4743,Loan,Inactive,2022-10-10,,10441.89
4744,Loan,Closed,2020-04-01,2022-10-19,2367.81
4745,Checking,Active,2021-05-03,,29727.82
4746,Investment,Active,2020-08-05,,30308.01
4747,Loan,Inactive,2021-04-29,,12152.97
4748,Investment,Closed,2016-07-13,,15327.26
4749,Loan,Active,2016-11-14,2018-05-28,48456.73
4750,Overdraft,Inactive,2016-03-25,2021-03-26,23549.89
4751,Investment,Inactive,2022-01-01,,38836.07
4752,Savings,Inactive,2025-06-24,2025-10-14,11141.3
4753,Loan,Inactive,2023-02-11,,5814.7
4754,Overdraft,Inactive,2020-03-04,,48632.54
4755,Investment,Closed,2024-05-16,,38278.24
4756,Loan,Closed,2021-10-04,2025-01-03,25187.25
4757,Investment,Closed,2022-12-17,2024-06-19,19525.34
4758,Credit Card,Active,2024-11-30,,40049.33
4759,Overdraft,Inactive,2025-11-03,2025-12-04,32574.43
4760,Investment,Inactive,2021-05-08,,18560.16
4761,Checking,Closed,2022-06-29,2023-08-12,35220.58
4762,Overdraft,Inactive,2023-11-06,,5700.57
4763,Credit Card,Inactive,2024-06-11,,23337.12
4764,Overdraft,Inactive,2019-09-14,,39248.84
4765,Overdraft,Closed,2024-01-15,,14973.26
4766,Investment,Closed,2021-02-15,,42060.55
4767,Credit Card,Active,2023-11-21,2025-01-29,1110.47
4768,Overdraft,Inactive,2021-07-12,,12529.76
4769,Overdraft,Closed,2022-11-17,2024-09-23,48143.08
4770,Checking,Active,2023-03-03,2023-03-26,207.45
4771,Checking,Closed,2025-02-22,,34663.46
4772,Investment,Inactive,2025-08-26,,47068.85
4773,Investment,Closed,2021-07-01,,30616.5
4774,Checking,Closed,2021-09-04,2024-04-26,26210.06
4775,Savings,Active,2018-08-18,,23190.65
4776,Credit Card,Closed,2026-01-26,,47854.1
4777,Checking,Inactive,2023-12-25,,5430.8
4778,Loan,Closed,2017-04-08,,41755.46
4779,Credit Card,Inactive,2017-01-19,,34949.86
4780,Checking,Active,2020-02-07,2021-03-25,133.54
4781,Investment,Active,2020-02-17,,19948.69
4782,Savings,Inactive,2020-07-31,,2616.18
4783,Loan,Closed,2021-12-05,,45303.25
4784,Investment,Inactive,2025-06-14,,2181.38
4785,Investment,Active,2022-03-20,2024-09-05,17613.82
4786,Investment,Inactive,2018-11-15,,2052.31
4787,Savings,Active,2025-08-05,2025-09-19,1601.61
4788,Loan,Active,2022-08-13,,46134.33
4789,Loan,Active,2020-02-21,,11209.34
4790,Overdraft,Closed,2017-11-15,,37362.99
4791,Loan,Inactive,2021-11-02,,7433.82
4792,Loan,Active,2017-08-11,,25311.63
4793,Credit Card,Closed,2023-03-22,,22945.92
4794,Credit Card,Active,2020-12-15,,22278.46
4795,Overdraft,Inactive,2019-12-27,,46883.98
4796,Checking,Inactive,2019-11-21,,42901.91
4797,Savings,Active,2024-07-08,,25135.54
4798,Loan,Inactive,2022-08-11,,37957.23
4799,Overdraft,Closed,2022-06-18,2022-09-12,14194.88
4800,Savings,Closed,2020-03-24,,9671.09
4801,Investment,Active,2022-12-08,,38232.51
4802,Overdraft,Active,2017-01-06,,1032.4
4803,Checking,Active,2024-01-25,,10718.45
4804,Overdraft,Inactive,2020-05-08,2023-09-29,11032.36
4805,Checking,Closed,2018-10-27,2025-08-09,18411.11
4806,Checking,Inactive,2017-07-03,,35889.42
4807,Overdraft,Closed,2023-01-04,,21715.18
4808,Credit Card,Inactive,2021-03-13,2024-09-04,42338.3
4809,Overdraft,Inactive,2022-02-21,,9029.68
4810,Investment,Closed,2025-11-27,,46907.87
4811,Investment,Closed,2021-06-25,,18281.96
4812,Overdraft,Active,2023-03-10,2023-09-08,47164.84
4813,Investment,Closed,2017-03-31,2020-12-20,49967.66
4814,Overdraft,Inactive,2023-10-30,,26420.17
4815,Credit Card,Active,2019-05-12,,25407.3
4816,Loan,Inactive,2025-04-25,2025-10-26,32839.85
4817,Checking,Closed,2016-06-15,,14292.8
4818,Overdraft,Inactive,2023-06-29,,1396.33
4819,Credit Card,Closed,2019-08-19,2022-11-25,35549.35
4820,Checking,Inactive,2017-02-23,,49091.37
4821,Credit Card,Closed,2025-09-01,,26724.79
4822,Overdraft,Inactive,2022-11-01,2024-01-19,38514.31
4823,Investment,Active,2017-06-15,,18557.85
4824,Loan,Active,2023-05-08,2023-11-12,26137.96
4825,Credit Card,Active,2021-07-30,,26.16
4826,Overdraft,Closed,2024-11-22,,41561.84
4827,Savings,Inactive,2024-01-24,,45730.54
4828,Overdraft,Inactive,2019-02-18,,46901.23
4829,Investment,Active,2019-01-18,2025-07-24,40214.06
4830,Investment,Active,2025-04-14,,41970.46
4831,Overdraft,Closed,2025-12-29,2026-01-09,11443.99
4832,Overdraft,Inactive,2022-06-15,2024-06-08,24524.27
4833,Checking,Closed,2021-05-10,,47637.46
4834,Loan,Inactive,2017-09-06,,29729.09
4835,Investment,Inactive,2017-03-16,,30975.83
4836,Checking,Active,2018-10-17,2023-01-19,36330.27
4837,Credit Card,Active,2019-01-26,,47971.09
4838,Loan,Closed,2023-10-05,,8178.68
4839,Credit Card,Inactive,2019-09-12,2025-06-10,35268.69
4840,Savings,Closed,2017-09-13,2018-02-19,25608.17
4841,Investment,Inactive,2017-12-09,,28790.63
4842,Loan,Inactive,2022-08-13,,11138.73
4843,Savings,Inactive,2022-04-06,2024-05-05,39867.76
4844,Credit Card,Inactive,2016-03-26,,12328.48
4845,Credit Card,Closed,2019-08-17,2024-03-13,24215.2
4846,Loan,Closed,2024-09-16,,25845.76
4847,Investment,Inactive,2021-12-21,2023-11-09,16230.19
4848,Credit Card,Closed,2026-01-07,2026-01-17,27201.5
4849,Credit Card,Inactive,2025-08-10,,20662.5
4850,Overdraft,Active,2018-04-20,2020-02-20,16906.57
4851,Checking,Active,2022-06-28,2025-12-16,32509.7
4852,Checking,Closed,2017-08-28,,44707.97
4853,Loan,Active,2020-06-09,,6985.59
4854,Overdraft,Active,2021-06-29,,18089.48
4855,Investment,Closed,2021-11-09,,18512.99
4856,Checking,Closed,2025-04-29,,30548.04
4857,Loan,Inactive,2023-01-22,,7482.14
4858,Checking,Closed,2023-06-10,,30662.87
4859,Savings,Closed,2021-02-16,,911.34
4860,Loan,Inactive,2025-12-24,,27454.52
4861,Checking,Inactive,2024-03-02,,227.3
4862,Loan,Closed,2020-08-09,,19418.88
4863,Loan,Inactive,2019-03-17,2022-02-28,46037.44
4864,Overdraft,Inactive,2018-02-12,,29630.61
4865,Checking,Closed,2018-05-12,,4535.16
4866,Loan,Active,2016-05-20,,15434.08
4867,Credit Card,Active,2016-09-29,,46236.88
4868,Overdraft,Inactive,2025-12-30,2026-01-29,12181.04
4869,Savings,Active,2023-08-23,,45863.68
4870,Checking,Inactive,2021-12-01,,20663.75
4871,Savings,Closed,2020-03-19,,3761.51
4872,Checking,Closed,2019-01-21,,22699.72
4873,Loan,Active,2024-09-29,,37250.37
4874,Savings,Closed,2025-01-24,,28944.07
4875,Credit Card,Inactive,2018-02-02,,30557.16
4876,Checking,Inactive,2018-01-03,2019-06-15,40066.97
4877,Loan,Active,2018-10-29,2021-06-12,46848.17
4878,Investment,Closed,2020-01-01,2025-08-31,22663.42
4879,Credit Card,Closed,2020-11-13,,39365.66
4880,Loan,Active,2025-11-17,,26492.25
4881,Loan,Inactive,2025-10-29,2025-11-07,20121.68
4882,Loan,Active,2024-11-01,,1717.36
4883,Checking,Inactive,2025-02-05,2025-04-12,13734.9
4884,Credit Card,Active,2017-11-11,2025-03-02,28319.36
4885,Savings,Inactive,2017-01-28,2017-07-28,39004.53
4886,Loan,Active,2018-03-09,,33739.34
4887,Investment,Closed,2016-09-02,2019-10-19,39133.27
4888,Investment,Active,2017-05-28,2024-09-27,39422.5
4889,Checking,Inactive,2019-05-18,,39559.22
4890,Overdraft,Active,2019-10-17,,45267.74
4891,Savings,Closed,2024-05-30,,17639.99
4892,Savings,Closed,2018-02-24,2025-02-07,15005.59
4893,Checking,Closed,2020-06-18,2025-02-07,25242.36
4894,Credit Card,Active,2025-05-08,2025-10-01,40824.4
4895,Checking,Inactive,2018-03-31,,29640.57
4896,Savings,Inactive,2023-12-19,,16178.82
4897,Savings,Inactive,2017-12-10,,9607.04
4898,Overdraft,Active,2020-03-06,,48701.14
4899,Savings,Active,2025-02-27,,4297.2
4900,Checking,Inactive,2016-12-29,2019-04-25,37430.19
4901,Investment,Active,2025-06-12,2025-07-03,45898.42
4902,Investment,Closed,2020-06-17,,6214.8
4903,Credit Card,Inactive,2020-01-21,,42614.31
4904,Checking,Active,2018-01-25,,44919.95
4905,Investment,Inactive,2020-09-26,,22346.21
4906,Savings,Closed,2023-05-02,,47846.67
4907,Investment,Inactive,2021-06-13,,41223.28
4908,Investment,Inactive,2018-07-26,,15583.08
4909,Savings,Closed,2025-06-10,2025-09-19,49591.88
4910,Investment,Inactive,2024-05-16,2025-06-26,37525.58
4911,Loan,Active,2020-04-27,,24935.18
4912,Checking,Inactive,2017-05-23,,35998.28
4913,Credit Card,Closed,2017-11-05,2021-08-25,23219.84
4914,Overdraft,Active,2018-08-25,2024-08-04,18956.82
4915,Savings,Inactive,2022-10-23,,23654.12
4916,Overdraft,Closed,2024-09-24,,20271.31
4917,Investment,Active,2020-02-23,,14486.84
4918,Loan,Closed,2020-11-18,2022-03-03,16301.32
4919,Loan,Active,2016-09-23,,24346.23
4920,Savings,Active,2023-04-04,,31405.21
4921,Checking,Active,2022-04-20,2024-04-16,3518.75
4922,Investment,Active,2016-07-14,,17630.17
4923,Savings,Active,2016-04-17,,6074.54
4924,Loan,Closed,2022-06-22,2025-07-27,28824.37
4925,Overdraft,Active,2024-12-26,,34023.39
4926,Loan,Active,2017-06-04,,35249.71
4927,Investment,Closed,2023-05-23,2023-10-18,26171.03
4928,Overdraft,Inactive,2022-10-14,,18913.18
4929,Loan,Inactive,2020-11-10,,46193.99
4930,Checking,Inactive,2018-05-26,,43143.72
4931,Savings,Active,2023-02-18,2024-12-17,31301.53
4932,Savings,Inactive,2018-05-26,,29624.14
4933,Credit Card,Inactive,2023-03-05,,3117.5
4934,Credit Card,Inactive,2021-01-16,,49853.5
4935,Credit Card,Inactive,2025-12-17,2025-12-30,32845.01
4936,Savings,Closed,2025-12-06,,13527.92
4937,Overdraft,Inactive,2024-08-09,2025-02-17,23403.05
4938,Investment,Closed,2016-07-20,2019-04-23,19214.5
4939,Loan,Closed,2021-06-26,,6378.9
4940,Loan,Closed,2023-12-30,,17989.69
4941,Credit Card,Closed,2021-08-08,2022-01-07,7675.21
4942,Savings,Active,2022-12-31,2025-08-10,4508.36
4943,Overdraft,Active,2019-09-03,2023-10-15,16745.26
4944,Investment,Inactive,2020-03-22,2022-05-03,2259.53
4945,Investment,Inactive,2022-12-04,,17507.12
4946,Checking,Inactive,2025-08-17,,17994.03
4947,Credit Card,Closed,2025-10-05,,15027.79
4948,Overdraft,Inactive,2022-05-28,,15462.36
4949,Checking,Inactive,2020-04-14,,28022.92
4950,Loan,Active,2016-03-02,,19134.89
4951,Checking,Closed,2016-06-05,2025-10-14,5648.35
4952,Checking,Active,2018-02-18,,1661.19
4953,Credit Card,Active,2023-07-29,,22262.64
4954,Loan,Active,2022-11-14,2022-11-16,38735.61
4955,Loan,Closed,2024-04-16,,1204.92
4956,Investment,Active,2018-01-18,2026-01-21,20278.95
4957,Overdraft,Inactive,2021-03-02,,24204.98
4958,Overdraft,Inactive,2017-02-25,,4864.28
4959,Loan,Active,2017-07-05,,39161.45
4960,Overdraft,Active,2016-12-10,,10299.79
4961,Savings,Active,2016-05-11,,34689.47
4962,Overdraft,Closed,2019-07-08,,46185.69
4963,Credit Card,Active,2016-10-08,,5827.26
4964,Checking,Closed,2017-04-30,,14290.0
4965,Investment,Inactive,2016-10-17,,43890.31
4966,Loan,Inactive,2021-10-27,2025-10-19,27370.7
4967,Savings,Closed,2020-01-15,,38348.28
4968,Loan,Closed,2023-08-01,2024-12-29,4366.7
4969,Credit Card,Inactive,2018-12-25,,18203.66
4970,Investment,Closed,2016-11-15,,38278.52
4971,Checking,Inactive,2024-06-06,,4610.95
4972,Investment,Active,2021-12-23,2024-05-09,23241.15
4973,Investment,Closed,2024-03-05,,3691.63
4974,Checking,Inactive,2024-05-28,,49665.73
4975,Overdraft,Closed,2023-02-20,2024-11-07,34915.33
4976,Investment,Active,2022-11-18,2024-04-13,8420.9
4977,Investment,Inactive,2018-05-21,,45701.29
4978,Loan,Closed,2017-02-14,,49732.47
4979,Overdraft,Closed,2023-02-22,,33213.08
4980,Loan,Inactive,2025-08-25,,14716.83
4981,Loan,Active,2019-10-16,,40655.12
4982,Savings,Active,2019-05-31,2023-01-10,11692.22
4983,Savings,Active,2019-12-23,,12126.21
4984,Savings,Inactive,2020-07-03,2025-04-01,30777.07
4985,Checking,Inactive,2019-06-21,2020-04-27,31900.04
4986,Loan,Closed,2022-08-02,,31737.77
4987,Credit Card,Inactive,2018-10-28,,23224.37
4988,Savings,Active,2021-01-07,,41854.33
4989,Savings,Closed,2023-10-22,,36249.64
4990,Checking,Active,2021-06-19,2024-01-26,1786.93
4991,Loan,Active,2024-06-22,2024-07-03,15033.09
4992,Investment,Inactive,2017-08-02,2024-03-23,25175.82
4993,Investment,Inactive,2022-11-26,,10387.31
4994,Savings,Closed,2025-03-21,2026-01-27,14469.4
4995,Investment,Closed,2018-08-14,,1435.28
4996,Overdraft,Inactive,2023-12-06,,7799.0
4997,Loan,Closed,2025-08-14,2025-11-17,35790.76
4998,Checking,Closed,2017-03-27,2017-07-28,26723.71
4999,Savings,Active,2025-09-29,,13114.62
5000,Investment,Active,2017-03-01,,12786.72
5001,Loan,Inactive,2024-08-08,,32130.12
5002,Investment,Inactive,2022-04-15,,37928.85
5003,Loan,Inactive,2022-03-03,,48786.4
5004,Savings,Inactive,2021-01-30,,30729.63
5005,Credit Card,Closed,2018-09-02,2025-11-04,1129.9
5006,Checking,Closed,2022-03-30,2023-03-07,26952.48
5007,Loan,Inactive,2022-09-22,,41952.87
5008,Overdraft,Active,2019-09-19,2021-10-24,44055.35
5009,Savings,Closed,2016-07-30,,28793.04
5010,Checking,Active,2021-04-08,,20480.58
5011,Overdraft,Inactive,2020-07-27,2021-03-22,22888.1
5012,Investment,Active,2023-02-25,2025-01-26,45342.55
5013,Loan,Closed,2022-05-27,,16083.55
5014,Overdraft,Closed,2020-12-25,2023-08-30,4874.36
5015,Credit Card,Active,2023-11-07,2024-06-07,903.55
5016,Checking,Active,2025-07-27,,33228.47
5017,Investment,Active,2024-11-05,,28090.54
5018,Overdraft,Inactive,2016-10-18,,4565.51
5019,Credit Card,Active,2023-07-14,2024-04-11,8759.61
5020,Savings,Closed,2022-04-08,2024-03-19,23649.06
5021,Savings,Active,2019-09-08,2023-05-07,12303.07
5022,Credit Card,Inactive,2020-08-14,2022-07-16,21427.02
5023,Loan,Inactive,2017-07-22,2017-09-12,17536.28
5024,Checking,Inactive,2018-10-19,,19308.72
5025,Loan,Closed,2025-09-19,2026-01-09,1787.98
5026,Overdraft,Active,2025-07-08,,6857.62
5027,Overdraft,Active,2019-08-30,,49827.63
5028,Checking,Closed,2021-10-04,2023-10-13,30929.89
5029,Savings,Closed,2021-04-03,2025-05-15,46191.09
5030,Investment,Closed,2016-06-10,,34297.43
